

times in msec
 clock   self+sourced   self:  sourced script
 clock   elapsed:              other lines
271.938  000.097  000.097: require('luasnip.nodes.textNode')
272.018  000.075  000.075: require('luasnip.util.mark')
272.095  000.073  000.073: require('luasnip.util.pattern_tokenizer')
272.170  000.070  000.070: require('luasnip.util.dict')
272.242  000.068  000.068: require('luasnip.nodes.util.trig_engines')
272.286  000.962  000.254: require('luasnip.nodes.snippet')
272.386  000.095  000.095: require('luasnip.nodes.functionNode')
272.598  000.208  000.208: require('luasnip.nodes.choiceNode')
272.759  000.155  000.155: require('luasnip.nodes.dynamicNode')
272.879  000.116  000.116: require('luasnip.nodes.restoreNode')
272.949  000.065  000.065: require('luasnip.nodes.absolute_indexer')
273.057  000.088  000.088: require('luasnip.extras')
273.328  000.151  000.151: require('luasnip.util.str')
273.338  000.277  000.126: require('luasnip.extras.fmt')
273.600  000.088  000.088: require('luasnip.extras.conditions')
273.688  000.084  000.084: require('luasnip.extras.conditions.show')
273.698  000.266  000.095: require('luasnip.extras.conditions.expand')
273.700  000.359  000.093: require('luasnip.extras.expand_conditions')
273.793  000.091  000.091: require('luasnip.extras.postfix')
274.253  000.136  000.136: require('luasnip.util.parser.neovim_ast')
274.364  000.102  000.102: require('luasnip.util.directed_graph')
274.374  000.393  000.156: require('luasnip.util.parser.ast_utils')
274.463  000.085  000.085: require('luasnip.util.functions')
274.472  000.587  000.108: require('luasnip.util.parser.ast_parser')
274.700  000.225  000.225: require('luasnip.util.parser.neovim_parser')
274.711  000.915  000.102: require('luasnip.util.parser')
274.821  000.107  000.107: require('luasnip.nodes.multiSnippet')
278.411  000.110  000.110: require('luasnip.extras.select_choice')
278.425  229.105  075.575: sourcing /home/a/.config/nvim/init.lua
278.441  041.353: sourcing vimrc file(s)
283.446  000.026  000.026: sourcing /nix/store/zyzsab8iqp5ff1scbmhhq3zbvchkm4g8-vim-pack-dir/pack/myNeovimPackages/start/vim-nix/ftdetect/nix.vim
286.018  000.019  000.019: sourcing /nix/store/zyzsab8iqp5ff1scbmhhq3zbvchkm4g8-vim-pack-dir/pack/myNeovimPackages/start/zig.vim/ftdetect/zig.vim
289.286  006.694  006.649: sourcing /nix/store/7kxaldfcymzjm2sw5si74gzb1nhbynz2-neovim-unwrapped-0.9.4/share/nvim/runtime/filetype.lua
291.673  000.115  000.115: sourcing /nix/store/7kxaldfcymzjm2sw5si74gzb1nhbynz2-neovim-unwrapped-0.9.4/share/nvim/runtime/syntax/synload.vim
291.853  002.362  002.247: sourcing /nix/store/7kxaldfcymzjm2sw5si74gzb1nhbynz2-neovim-unwrapped-0.9.4/share/nvim/runtime/syntax/syntax.vim
301.601  000.193  000.193: sourcing /nix/store/7kxaldfcymzjm2sw5si74gzb1nhbynz2-neovim-unwrapped-0.9.4/share/nvim/runtime/plugin/gzip.vim
301.638  000.012  000.012: sourcing /nix/store/7kxaldfcymzjm2sw5si74gzb1nhbynz2-neovim-unwrapped-0.9.4/share/nvim/runtime/plugin/health.vim
302.481  000.208  000.208: sourcing /nix/store/7kxaldfcymzjm2sw5si74gzb1nhbynz2-neovim-unwrapped-0.9.4/share/nvim/runtime/pack/dist/opt/matchit/plugin/matchit.vim
302.675  001.018  000.810: sourcing /nix/store/7kxaldfcymzjm2sw5si74gzb1nhbynz2-neovim-unwrapped-0.9.4/share/nvim/runtime/plugin/matchit.vim
302.869  000.173  000.173: sourcing /nix/store/7kxaldfcymzjm2sw5si74gzb1nhbynz2-neovim-unwrapped-0.9.4/share/nvim/runtime/plugin/matchparen.vim
302.914  000.021  000.021: sourcing /nix/store/7kxaldfcymzjm2sw5si74gzb1nhbynz2-neovim-unwrapped-0.9.4/share/nvim/runtime/plugin/netrwPlugin.vim
303.042  000.010  000.010: sourcing /nix/store/ld1ddrp07bpwk21ngjkmc1flvksnkyj9-neovim-0.9.4/rplugin.vim
303.156  000.010  000.010: sourcing /home/a/.local/share/nvim/rplugin.vim
303.166  000.231  000.212: sourcing /nix/store/7kxaldfcymzjm2sw5si74gzb1nhbynz2-neovim-unwrapped-0.9.4/share/nvim/runtime/plugin/rplugin.vim
303.257  000.074  000.074: sourcing /nix/store/7kxaldfcymzjm2sw5si74gzb1nhbynz2-neovim-unwrapped-0.9.4/share/nvim/runtime/plugin/shada.vim
303.334  000.028  000.028: sourcing /nix/store/7kxaldfcymzjm2sw5si74gzb1nhbynz2-neovim-unwrapped-0.9.4/share/nvim/runtime/plugin/spellfile.vim
303.483  000.122  000.122: sourcing /nix/store/7kxaldfcymzjm2sw5si74gzb1nhbynz2-neovim-unwrapped-0.9.4/share/nvim/runtime/plugin/tarPlugin.vim
303.611  000.098  000.098: sourcing /nix/store/7kxaldfcymzjm2sw5si74gzb1nhbynz2-neovim-unwrapped-0.9.4/share/nvim/runtime/plugin/tohtml.vim
303.657  000.020  000.020: sourcing /nix/store/7kxaldfcymzjm2sw5si74gzb1nhbynz2-neovim-unwrapped-0.9.4/share/nvim/runtime/plugin/tutor.vim
303.864  000.182  000.182: sourcing /nix/store/7kxaldfcymzjm2sw5si74gzb1nhbynz2-neovim-unwrapped-0.9.4/share/nvim/runtime/plugin/zipPlugin.vim
304.414  000.108  000.108: sourcing /nix/store/7kxaldfcymzjm2sw5si74gzb1nhbynz2-neovim-unwrapped-0.9.4/share/nvim/runtime/plugin/editorconfig.lua
304.572  000.112  000.112: sourcing /nix/store/7kxaldfcymzjm2sw5si74gzb1nhbynz2-neovim-unwrapped-0.9.4/share/nvim/runtime/plugin/man.lua
304.680  000.081  000.081: sourcing /nix/store/7kxaldfcymzjm2sw5si74gzb1nhbynz2-neovim-unwrapped-0.9.4/share/nvim/runtime/plugin/nvim.lua
304.708  014.738: loading rtp plugins
311.881  000.183  000.183: sourcing /nix/store/39i91yh5d0dn6vd9cmnis21idni2pc87-packdir-start/pack/myNeovimPackages/start/comment.nvim/plugin/Comment.lua
312.212  000.157  000.157: sourcing /nix/store/39i91yh5d0dn6vd9cmnis21idni2pc87-packdir-start/pack/myNeovimPackages/start/diffview.nvim/plugin/diffview.lua
312.358  000.018  000.018: sourcing /nix/store/39i91yh5d0dn6vd9cmnis21idni2pc87-packdir-start/pack/myNeovimPackages/start/falcon/plugin/falcon.vim
312.744  000.101  000.101: sourcing /nix/store/39i91yh5d0dn6vd9cmnis21idni2pc87-packdir-start/pack/myNeovimPackages/start/hmts.nvim/plugin/hmts.lua
313.134  000.109  000.109: sourcing /nix/store/39i91yh5d0dn6vd9cmnis21idni2pc87-packdir-start/pack/myNeovimPackages/start/lspsaga.nvim/plugin/lspsaga.lua
313.300  000.030  000.030: sourcing /nix/store/39i91yh5d0dn6vd9cmnis21idni2pc87-packdir-start/pack/myNeovimPackages/start/luasnip/plugin/luasnip.vim
315.514  002.025  002.025: require('vim.filetype')
315.792  002.402  000.377: sourcing /nix/store/39i91yh5d0dn6vd9cmnis21idni2pc87-packdir-start/pack/myNeovimPackages/start/luasnip/plugin/luasnip.lua
316.174  000.187  000.187: sourcing /nix/store/39i91yh5d0dn6vd9cmnis21idni2pc87-packdir-start/pack/myNeovimPackages/start/neogit/plugin/neogit.lua
316.340  000.030  000.030: sourcing /nix/store/39i91yh5d0dn6vd9cmnis21idni2pc87-packdir-start/pack/myNeovimPackages/start/nightfox.nvim/plugin/nightfox.vim
316.624  000.090  000.090: sourcing /nix/store/39i91yh5d0dn6vd9cmnis21idni2pc87-packdir-start/pack/myNeovimPackages/start/nix-develop.nvim/plugin/nix-develop.lua
316.890  000.021  000.021: sourcing /nix/store/39i91yh5d0dn6vd9cmnis21idni2pc87-packdir-start/pack/myNeovimPackages/start/nvim-bqf/plugin/bqf.vim
317.297  000.126  000.126: require('cmp.utils.highlight')
317.757  000.687  000.561: sourcing /nix/store/39i91yh5d0dn6vd9cmnis21idni2pc87-packdir-start/pack/myNeovimPackages/start/nvim-cmp/plugin/cmp.lua
318.015  000.097  000.097: sourcing /nix/store/39i91yh5d0dn6vd9cmnis21idni2pc87-packdir-start/pack/myNeovimPackages/start/nvim-colorizer.lua/plugin/colorizer.lua
319.913  001.736  001.736: sourcing /nix/store/39i91yh5d0dn6vd9cmnis21idni2pc87-packdir-start/pack/myNeovimPackages/start/nvim-lspconfig/plugin/lspconfig.lua
320.739  000.188  000.188: require('nvim-treesitter.info')
320.921  000.176  000.176: require('nvim-treesitter.shell_command_selectors')
320.994  000.642  000.278: require('nvim-treesitter.install')
321.108  000.111  000.111: require('nvim-treesitter.statusline')
321.256  000.143  000.143: require('nvim-treesitter.query_predicates')
321.260  001.019  000.123: require('nvim-treesitter')
321.730  001.578  000.559: sourcing /nix/store/39i91yh5d0dn6vd9cmnis21idni2pc87-packdir-start/pack/myNeovimPackages/start/nvim-treesitter/plugin/nvim-treesitter.lua
321.994  000.125  000.125: require('nvim-treesitter-refactor')
322.438  000.589  000.464: sourcing /nix/store/39i91yh5d0dn6vd9cmnis21idni2pc87-packdir-start/pack/myNeovimPackages/start/nvim-treesitter-refactor/plugin/nvim-treesitter-refactor.vim
323.078  000.139  000.139: require('nvim-ts-autotag._log')
323.207  000.124  000.124: require('nvim-ts-autotag.utils')
323.235  000.507  000.244: require('nvim-ts-autotag.internal')
323.239  000.623  000.116: require('nvim-ts-autotag')
323.358  000.756  000.133: sourcing /nix/store/39i91yh5d0dn6vd9cmnis21idni2pc87-packdir-start/pack/myNeovimPackages/start/nvim-ts-autotag/plugin/nvim-ts-autotag.vim
323.650  000.112  000.112: require('ts_context_commentstring')
323.712  000.193  000.081: sourcing /nix/store/39i91yh5d0dn6vd9cmnis21idni2pc87-packdir-start/pack/myNeovimPackages/start/nvim-ts-context-commentstring/plugin/ts_context_commentstring.vim
323.919  000.053  000.053: sourcing /nix/store/39i91yh5d0dn6vd9cmnis21idni2pc87-packdir-start/pack/myNeovimPackages/start/nvim-web-devicons/plugin/nvim-web-devicons.vim
324.165  000.035  000.035: sourcing /nix/store/39i91yh5d0dn6vd9cmnis21idni2pc87-packdir-start/pack/myNeovimPackages/start/plenary.nvim/plugin/plenary.vim
324.619  000.114  000.114: require('rainbow-delimiters.config')
324.727  000.103  000.103: require('rainbow-delimiters.log')
324.946  000.098  000.098: require('rainbow-delimiters.util')
324.955  000.224  000.126: require('rainbow-delimiters.lib')
325.274  000.113  000.113: require('rainbow-delimiters.stack')
325.283  000.240  000.127: require('rainbow-delimiters.strategy.global')
325.295  000.335  000.095: require('rainbow-delimiters.default')
325.345  000.935  000.159: sourcing /nix/store/39i91yh5d0dn6vd9cmnis21idni2pc87-packdir-start/pack/myNeovimPackages/start/rainbow-delimiters.nvim/plugin/rainbow-delimiters.lua
325.950  000.325  000.325: sourcing /nix/store/39i91yh5d0dn6vd9cmnis21idni2pc87-packdir-start/pack/myNeovimPackages/start/telescope.nvim/plugin/telescope.lua
326.172  000.075  000.075: sourcing /nix/store/39i91yh5d0dn6vd9cmnis21idni2pc87-packdir-start/pack/myNeovimPackages/start/trouble.nvim/plugin/trouble.vim
326.525  000.205  000.205: sourcing /nix/store/39i91yh5d0dn6vd9cmnis21idni2pc87-packdir-start/pack/myNeovimPackages/start/undotree/plugin/undotree.vim
326.951  000.282  000.282: sourcing /nix/store/39i91yh5d0dn6vd9cmnis21idni2pc87-packdir-start/pack/myNeovimPackages/start/vim-floaterm/plugin/floaterm.vim
327.138  000.012  000.012: sourcing /nix/store/39i91yh5d0dn6vd9cmnis21idni2pc87-packdir-start/pack/myNeovimPackages/start/vim-nix/plugin/nix.vim
327.678  000.374  000.374: sourcing /nix/store/39i91yh5d0dn6vd9cmnis21idni2pc87-packdir-start/pack/myNeovimPackages/start/vim-surround/plugin/surround.vim
335.706  000.014  000.014: sourcing /nix/store/39i91yh5d0dn6vd9cmnis21idni2pc87-packdir-start/pack/myNeovimPackages/start/which-key.nvim/plugin/which-key.vim
336.241  020.259: loading packages
354.686  000.097  000.097: sourcing /nix/store/zyzsab8iqp5ff1scbmhhq3zbvchkm4g8-vim-pack-dir/pack/myNeovimPackages/start/cmp-nvim-lsp/after/plugin/cmp_nvim_lsp.lua
354.972  000.117  000.117: require('cmp_nvim_lsp_document_symbol')
355.010  000.227  000.110: sourcing /nix/store/zyzsab8iqp5ff1scbmhhq3zbvchkm4g8-vim-pack-dir/pack/myNeovimPackages/start/cmp-nvim-lsp-document-symbol/after/plugin/cmp_nvim_lsp_document_symbol.lua
355.331  000.140  000.140: require('cmp_nvim_lsp_signature_help')
355.361  000.241  000.101: sourcing /nix/store/zyzsab8iqp5ff1scbmhhq3zbvchkm4g8-vim-pack-dir/pack/myNeovimPackages/start/cmp-nvim-lsp-signature-help/after/plugin/cmp_nvim_lsp_signature_help.lua
355.642  000.117  000.117: require('cmp_nvim_lua')
355.680  000.225  000.108: sourcing /nix/store/zyzsab8iqp5ff1scbmhhq3zbvchkm4g8-vim-pack-dir/pack/myNeovimPackages/start/cmp-nvim-lua/after/plugin/cmp_nvim_lua.lua
356.764  000.439  000.439: require('cmp_path')
356.823  001.050  000.611: sourcing /nix/store/zyzsab8iqp5ff1scbmhhq3zbvchkm4g8-vim-pack-dir/pack/myNeovimPackages/start/cmp-path/after/plugin/cmp_path.lua
357.880  000.288  000.288: require('cmp_treesitter.lru')
358.263  000.304  000.304: require('vim.uri')
358.297  000.989  000.397: require('cmp_treesitter.treesitter')
358.312  001.246  000.257: require('cmp_treesitter')
358.358  001.434  000.188: sourcing /nix/store/zyzsab8iqp5ff1scbmhhq3zbvchkm4g8-vim-pack-dir/pack/myNeovimPackages/start/cmp-treesitter/after/plugin/cmp_treesitter.lua
358.968  000.350  000.350: require('cmp_luasnip')
359.043  000.578  000.228: sourcing /nix/store/zyzsab8iqp5ff1scbmhhq3zbvchkm4g8-vim-pack-dir/pack/myNeovimPackages/start/cmp_luasnip/after/plugin/cmp_luasnip.lua
359.469  000.309  000.309: sourcing /nix/store/zyzsab8iqp5ff1scbmhhq3zbvchkm4g8-vim-pack-dir/pack/myNeovimPackages/start/indent-blankline.nvim/after/plugin/commands.lua
359.527  019.125: loading after plugins
359.551  000.024: inits 3
361.853  002.302: reading ShaDa
375.120  001.324  001.324: require('vim.filetype.detect')
392.528  000.061  000.061: sourcing /nix/store/7kxaldfcymzjm2sw5si74gzb1nhbynz2-neovim-unwrapped-0.9.4/share/nvim/runtime/ftplugin/text.vim
419.681  000.142  000.142: require('luasnip.loaders.from_snipmate')
420.005  000.184  000.184: require('luasnip.util.jsonc')
420.015  000.309  000.125: require('luasnip.loaders.from_vscode')
420.165  000.095  000.095: require('nvim-treesitter.highlight')
426.151  000.100  000.100: require('nvim-treesitter.locals')
426.161  000.201  000.101: require('nvim-treesitter.incremental_selection')
426.282  000.088  000.088: require('nvim-treesitter.indent')
426.396  000.080  000.080: require('nvim-treesitter-refactor.highlight_definitions')
426.693  000.074  000.074: require('ts_context_commentstring.utils')
426.779  000.082  000.082: require('ts_context_commentstring.config')
426.785  000.249  000.093: require('ts_context_commentstring.internal')
427.051  000.114  000.114: require('editorconfig')
428.714  001.101  001.101: sourcing /nix/store/zyzsab8iqp5ff1scbmhhq3zbvchkm4g8-vim-pack-dir/pack/myNeovimPackages/start/undotree/autoload/undotree.vim
429.171  063.556: opening buffers
429.460  000.289: BufEnter autocommands
429.467  000.006: editing files in windows
429.590  000.108  000.108: require('which-key.plugins')
429.685  000.089  000.089: require('which-key.plugins.spelling')
429.781  000.090  000.090: require('which-key.mappings')
429.972  000.117  000.117: require('which-key.plugins.presets')
430.070  000.093  000.093: require('which-key.plugins.presets.misc')
430.164  000.083  000.083: require('which-key.plugins.registers')
430.409  000.079  000.079: require('which-key.plugins.marks')
430.719  000.074  000.074: require('which-key.colors')
446.364  000.131  000.131: require('noice.config.views')
446.514  000.077  000.077: require('noice.ui.msg')
446.520  000.149  000.072: require('noice.config.status')
446.598  000.074  000.074: require('noice.config.format')
446.677  000.075  000.075: require('noice.config.icons')
446.852  000.078  000.078: require('noice.config.preset')
446.981  000.070  000.070: require('noice.config.cmdline')
447.071  000.084  000.084: require('noice.config.highlights')
447.403  000.081  000.081: require('noice.config.routes')
447.911  000.084  000.084: require('noice.lsp')
447.988  000.071  000.071: require('noice.lsp.hover')
448.081  000.088  000.088: require('noice.lsp.signature')
448.197  000.067  000.067: require('noice.lsp.message')
448.270  000.065  000.065: require('noice.lsp.progress')
448.372  000.062  000.062: require('noice.lsp.override')
448.501  000.099  000.099: require('noice.util.hacks')
448.577  000.070  000.070: require('noice.commands')
448.744  000.080  000.080: require('noice.message.router')
448.912  000.069  000.069: require('nui.object')
448.931  000.182  000.114: require('noice.view')
449.191  000.113  000.113: require('noice.view.backend.popup')
449.349  000.153  000.153: require('noice.view.nui')
449.579  000.088  000.088: require('nui.utils')
449.586  000.216  000.128: require('noice.util.nui')
452.162  000.085  000.085: require('noice.view.backend.split')
452.330  000.066  000.066: require('nui.layout.utils')
452.336  000.149  000.083: require('nui.split.utils')
452.502  000.084  000.084: require('noice.view.backend.virtualtext')
452.661  000.095  000.095: require('noice.view.backend.notify')
453.082  000.132  000.132: require('noice.view.backend.mini')
453.404  000.082  000.082: require('noice.source.notify')
453.533  000.085  000.085: require('noice.ui')
453.808  000.075  000.075: require('noice.text.block')
453.954  000.080  000.080: require('noice.message.filter')
453.959  000.300  000.145: require('noice.message')
453.979  000.427  000.127: require('noice.ui.cmdline')
454.051  000.069  000.069: require('noice.ui.popupmenu')
454.332  020.832: VimEnter autocommands
454.338  000.006: UIEnter autocommands
458.368  000.496  000.496: sourcing /nix/store/7kxaldfcymzjm2sw5si74gzb1nhbynz2-neovim-unwrapped-0.9.4/share/nvim/runtime/autoload/provider/clipboard.vim
458.385  003.551: before starting main loop
458.920  000.133  000.133: require('noice.message.manager')
459.003  000.070  000.070: require('noice.ui.state')
459.180  000.093  000.093: require('noice.util.stats')
459.188  000.506: first screen update
459.190  000.002: --- NVIM STARTED ---


times in msec
 clock   self+sourced   self:  sourced script
 clock   elapsed:              other lines

000.033  000.033: --- NVIM STARTING ---
000.449  000.416: event init
000.723  000.274: early init
000.911  000.188: locale set
001.017  000.107: init first window
002.051  001.033: inits 1
002.083  000.032: window checked
002.217  000.134: parsing arguments
003.744  000.258  000.258: require('vim.shared')
004.339  000.158  000.158: require('vim._options')
004.348  000.421  000.263: require('vim._editor')
004.353  000.943  000.263: require('vim._init_packages')
004.360  001.200: init lua interpreter
006.290  001.930: expanding arguments
006.450  000.160: inits 2
007.447  000.997: init highlight
